search_keyword,title,company,location,salary_min,salary_max,category,created,description,redirect_url
data analyst,Data Analyst,"Digipulse Technologies, Inc","Centerdale, Providence County",67073.96,67073.96,IT Jobs,2026-07-08 14:34:21+00:00,"About Digipulse Digipulse Technologies, Inc (DTI) is a software solutions company offering focused IT services to fortune 1000 clients. We provide services in enterprise application development, system integration & support services for Insurance, Financial, Hospitality, Telecommunication, Pharmaceutical & Banking sectors. About the Role The Purpose of Your Role The Analyst will primarily be focused on supporting client corporate actions. They will lead the effort to update a client’s data duri…",https://www.adzuna.com/land/ad/5792955085?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=1B7B51D9DA4679FE0D20BF955E949EE293024A58
data analyst,Data Analyst,Robert Half,"Lakeville, Plymouth County",72348.43,72348.43,IT Jobs,2026-06-27 22:58:49+00:00,"Description We are looking for a detail-oriented QA Analyst to join our team Massachusetts in a contract position with the potential to become permanent. This position will support the quality, stability, and effectiveness of business applications by evaluating system behavior, validating workflows, and identifying issues before release. The role partners with product, design, engineering, documentation, and business teams to improve user experience and strengthen operational reliability. This …",https://www.adzuna.com/land/ad/5779755210?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=733F14299A9D2DEE9944111810064B60C6AA6117
data analyst,Data Analyst,"Motion Recruitment Partners, LLC","Sun Lakes, Maricopa County",97767.63,97767.63,IT Jobs,2026-07-16 21:44:56+00:00,"Job Title: Systems Operations Engineer / Power BI Analyst Location: Charlotte, NC | Chandler, AZ | Dallas (Las Colinas), TX Duration: 24 Months (W2 Contract) Work Arrangement: Onsite/Hybrid (as required by the client) Job Summary We are seeking a Systems Operations Engineer with strong Power BI and data analytics expertise to support a large enterprise technology organization. The ideal candidate will have experience building executive dashboards, analyzing large datasets, and creating meaningf…",https://www.adzuna.com/land/ad/5804140373?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=D5D6030EBD0242B9FCC552077D1638DE9A9F43B5
data analyst,Data Analyst,CAROLINA PRG,"Charlotte, Clinton County",87172.38,87172.38,IT Jobs,2026-07-23 09:06:40+00:00,"Job Description We are seeking a Data Analyst to support utilizing cutting-edge technology and various other tools to assess performance across diverse areas of the company. This individual will focus on generating insights to guide strategic business decisions. We are seeking a candidate who is deeply enthusiastic about leveraging data analytics to enhance organizational value through visualization software, statistical tools, and other relevant applications. \n \n This is an excellent opportu…",https://www.adzuna.com/land/ad/5812332188?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=BA7CA27ED059317258C4D5F9C425EA2146F57470
data analyst,Financial Data Analyst,Jobot,"Lawrenceville, Gwinnett County",81800.02,81800.02,Accounting & Finance Jobs,2026-07-21 01:13:01+00:00,"Hybrid Financial Data Analyst for Large Industrial Manufacturing Organization This Jobot Job is hosted by: Jade Greenlee Are you a fit? Easy Apply now by clicking the ""Quick Apply"" button and sending us your resume. Salary: $90,000 - $110,000 per year A bit about us: We are a world leader in the industrial space. Why join us? Hybrid Work Life Balance Retirement Match Employee Benefits Team Environment Job Details Job Details: We are seeking a dynamic and experienced Permanent Financial Data Ana…",https://www.adzuna.com/land/ad/5808890871?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=AA9E6BDDA38105604F2024045D2EC0579D7485B1
data analyst,"Data Analyst, Fraud",Félix,"Fountainebleau, Miami-Dade County",237908.3,237908.3,IT Jobs,2026-07-21 10:26:34+00:00,"About Us At Félix, we are building the financial ecosystem for Latin immigrants in the U.S., starting with a revolution in remittances. Our core product is an AI‑powered chatbot built on WhatsApp, allowing our users to send money home as easily as sending a text message. We leverage cutting‑edge technology such as AI, blockchain, and stablecoins to make cross‑border payments faster, more affordable, and more accessible than ever before. We are a hyper‑growth Series B company, backed by over $10…",https://www.adzuna.com/land/ad/5809401012?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=7DE39026E13C460B546B7A9D8AE6AD06E7AFBAB3
data analyst,"Data Analyst, Neurodiverse Solutions",CAI,US,76000.91,76000.91,IT Jobs,2026-07-24 06:21:37+00:00,"hackajob is collaborating with CAI to connect them with exceptional professionals for this role. Data Analyst, Neurodiverse Solutions Req number: R8159 Employment type: Full time Worksite flexibility: Remote Who we are CAI is a global services firm with over 9,000 associates worldwide and a yearly revenue of $1.3 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have t…",https://www.adzuna.com/land/ad/5813679676?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=B540BB0A82974D97D2560F6CD18D197B1F9EA65A
data analyst,Data Analyst /Data Analytics,"Rayomind Software Solutions LLC, DBA, Hire'in Solutions","Santa Clara, Santa Clara County",119774.95,119774.95,IT Jobs,2026-05-20 14:13:10+00:00,"Job Title: Data Analyst / Data Analytics Location: Santa Clara, CA (Onsite) Duration: C2C/W2 Job Description:- Need profiles with Strong SQL, Tableau & Data Analytics (Instead of Data Analyst), Databricks and AWS and Supply chain domain Strong in advance SQL Good at data analysis Should be able to build BI dashboards using Tableau & Power BI Experience in Databricks, AWS and Python Candidate should be able to assist business stakeholders to build their dashboards Supply chain domain knowledge S…",https://www.adzuna.com/land/ad/5735320963?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=E2233E2F8DCAFBDE2C3B2EC7A94A2A0FCC082386
data analyst,Procurement Data Analyst,Kforce Technology Staffing,"Schiller Park, Cook County",158996.86,158996.86,IT Jobs,2026-06-29 17:04:01+00:00,"RESPONSIBILITIES: Kforce has a client in Chicago, IL that is seeking a Procurement Data Analyst. Summary: We are seeking a highly skilled and commercially focused Data Analyst to join our Procurement function within a leading commercial real estate organization. This is a pivotal role that sits at the intersection of data analytics, procurement analytics, and business intelligence, enabling smarter sourcing decisions, supplier performance management, and cost optimisation across our property po…",https://www.adzuna.com/land/ad/5781433834?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=6CE75B3905E76D4BDFB5CBCE8C94AFF20C5CF71F
data analyst,Technical Data Analyst,Kforce Technology Staffing,"Mountain View, Santa Clara County",131957.3,131957.3,IT Jobs,2026-07-15 15:35:51+00:00,"RESPONSIBILITIES: Kforce has a client in Mountain View, CA that is seeking a Technical Data Analyst. Summary: This role will focus on building, enhancing, and maintaining a comprehensive feature engineering pipeline that empowers analysts and data scientists to easily analyze snapshotted metrics and build machine learning models. We are seeking a talented technical data analyst who can own this process end-to-end. A good candidate should be very comfortable manipulating large datasets with pysp…",https://www.adzuna.com/land/ad/5801518076?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=45FDAA2E977342F66E8A1D881EFB6A33A4430A75
data analyst,"Data Analyst, Senior Specialist",Vanguard,"Charlotte, Clinton County",104330.68,104330.68,IT Jobs,2026-07-06 11:33:02+00:00,"hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. Analyzes data, assesses trends and develops actionable insights and recommendations in support of enterprise-wide strategic business initiatives. Develops the analytics community at Vanguard by coaching others internally and participating in external events. Vanguard’s Flagship & Distribution Analytics team is expanding! We are seeking an experienced data analyst to support the Flagship Client …",https://www.adzuna.com/land/ad/5789985215?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=1A7BCE29ECD577729BFC42992B3F946912371D01
data analyst,Data Analyst II,Medasource,US,62688.41,62688.41,IT Jobs,2026-07-06 19:09:18+00:00,"Job Title: Data Analyst II Hourly/Salary Compensation Range: 31-37/hr (contract) Location: Remote, onsite as needed at Client (Northern California) Hours: 8:00 AM - 5:00 PM PST Start Date: 7/13/2026 Client Overview: Client Health Plan - integrated healthcare delivery; requires accurate provider network and operational data for member access, vendor publication, and internal operations. Job Description: Support provider network data management, reporting, and data quality workflows. Handle Sales…",https://www.adzuna.com/land/ad/5790373502?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=AF4FDE08C03FE1F339453D5088469F07E70AE237
data analyst,Data Analyst II,Medasource,US,56587.72,56587.72,IT Jobs,2026-07-10 19:32:40+00:00,"Job Title: Data Analyst II Hourly/Salary Compensation Range: 52.50/hr Location: Remote, onsite as needed at Client Health Plan Hours: 8:00 AM - 5:00 PM Start Date: 7/20/26 Client Overview: Client Health Plan - managed care organization requiring accurate provider network data and operational reporting to support members, providers, vendors, and sales. Job Description (Summary / Duties): Support provider network data management, reporting, and data quality workflows Handle daily Salesforce servi…",https://www.adzuna.com/land/ad/5796297051?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=90BFCE6D2A7DEF0C94315304F507E20ECBE41FE4
data analyst,"Data Analyst, Senior Specialist",Vanguard,"Dallas, Texas",92661.07,92661.07,IT Jobs,2026-07-06 11:32:54+00:00,"hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. Analyzes data, assesses trends and develops actionable insights and recommendations in support of enterprise-wide strategic business initiatives. Develops the analytics community at Vanguard by coaching others internally and participating in external events. USDI Analytics (Supporting CX Transformation Office) About the Team USDI Analytics is responsible for delivering insights that help Vangua…",https://www.adzuna.com/land/ad/5789984821?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=10F904328C66A06507A3C534B24529471CC20F06
data analyst,"Data Analyst, Senior Specialist",Vanguard,"Frazer, Chester County",86034.12,86034.12,IT Jobs,2026-07-19 04:52:16+00:00,"hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. Analyzes data, assesses trends and develops actionable insights and recommendations in support of enterprise-wide strategic business initiatives. Develops the analytics community at Vanguard by coaching others internally and participating in external events. PW Growth Strategy Analytics is growing! We’re opening a new role to support some of the most important questions facing the Personal Weal…",https://www.adzuna.com/land/ad/5806988197?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=8A7F163991F54D54A0FEDF6C1550D114ED9CA2D6
data analyst,Associate Director - Data Analyst,Moody's Corporation,"New York City, New York",171285.89,171285.89,IT Jobs,2026-07-19 04:52:16+00:00,"hackajob is collaborating with Moody's Corporation to connect them with exceptional professionals for this role. At Moody's, we unite the brightest minds to turn today’s risks into tomorrow’s opportunities. We do this by striving to create an inclusive environment where everyone feels welcome to be who they are—with the freedom to exchange ideas, think innovatively, and listen to each other and customers in meaningful ways. Moody’s is transforming how the world sees risk. As a global leader in …",https://www.adzuna.com/land/ad/5806988210?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=7C850FB6FED30D0F74B9AD40F43C37CB682BE480
data analyst,Licensed Vocational Nurse Clinical Data Analyst II - Quality Management,CHRISTUS Health,"Kingsville, Rapides Parish",10903.67,10903.67,Healthcare & Nursing Jobs,2026-04-30 14:00:44+00:00,"Job Description Description \n \n \n CHRISTUS Spohn Hospital Kleberg is a premier medical facility found in a town known for its ranching history and rich in Texas culture in Kingsville, Texas. Licensed for 100 beds, the hospital is a Level IV Trauma Center general acute care facility offering complete Medical and Surgical Services including Pediatrics, Obstetrics and Skilled Nursing, as well as, Emergency, Intensive Care, Cardiac and Comprehensive Diagnostic Services serving the resident of Kl…",https://www.adzuna.com/land/ad/5714602127?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=080B00B3E4E8C8C90F637D8583C71D30288C9489
data analyst,Lead Data Analyst,GovCIO,US,109374.95,109374.95,IT Jobs,2026-04-08 13:21:20+00:00,"GovCIO is currently hiring for a Data Analyst to lead development of data strategy. This position will be located in Fort Meaded, MD and will be an onsite position. Responsibilities The Data Analyst leads development of the data strategy that transforms autonomous pentesting outputs into structured, contextualized datasets suitable for AI training and advanced analytics. This role defines data taxonomies, metadata requirements, labeling approaches, and governance considerations to ensure collec…",https://www.adzuna.com/land/ad/5693336521?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=895A146634E0AF4914D47293D279C1B51223C9FE
data analyst,Mid Data Analyst,Booz Allen Hamilton,"Triana, Madison County",52563.72,52563.72,IT Jobs,2026-07-22 07:03:49+00:00,"Job Number: R0245026 Data Analyst, Mid The Opportunity: As data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data analyst like you to bring your knowledge. As a client-facing da…",https://www.adzuna.com/land/ad/5810829970?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=6B18FECAE1B031D9F536AEBB474E6BD9841026D7
data analyst,Senior Data Analyst,Booz Allen Hamilton,"Haymount, Cumberland County",139454.98,139454.98,IT Jobs,2026-05-07 06:05:22+00:00,"Job Number: R0239478 Data Analyst, Senior The Opportunity: As data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data analyst like you to bring your knowledge to empower our clie…",https://www.adzuna.com/land/ad/5721558726?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=2FFA4D3F13F2D4BF541356AE2DEF11CC9585482C
data analyst,Senior Data Analyst,Booz Allen Hamilton,"Hurlburt Field, Okaloosa County",120606.3,120606.3,IT Jobs,2026-07-01 05:06:04+00:00,"Job Number: R0243434 Data Analyst, Senior The Opportunity: As data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data analyst like you to bring your knowledge to empower our clie…",https://www.adzuna.com/land/ad/5783333855?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=83A87010C9B68B2CF4849F4913EA5B65CA4A66C1
data analyst,GME Data Analyst,Ohio State University,US,44487.47,44487.47,Scientific & QA Jobs,2026-07-22 09:01:11+00:00,"Screen reader users may encounter difficulty with this site. For assistance with applying, please contact If you have questions while submitting an application, please review these frequently asked questions. Current Employees and Students: If you are currently employed or enrolled as a student at The Ohio State University, please log in to Workday to use the internal application process. Welcome to The Ohio State University's career site. We invite you to apply to positions of interest. In ord…",https://www.adzuna.com/land/ad/5810893370?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=F0BE5F387616CA6B8FC9E273923B273FBDC03E5A
data analyst,Mid Data Analyst,Booz Allen Hamilton,"Fort Sam Houston, Bexar County",90416.48,90416.48,IT Jobs,2026-06-25 18:56:14+00:00,"Job Number: R0242987 Data Analyst, Mid The Opportunity: As data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data analyst like you to bring your knowledge to bring modern analyt…",https://www.adzuna.com/land/ad/5776960759?se=ipL76q6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=353C10136BBFB97353DEC01277A7C01DDB762AC3
data analyst,Business Data Analyst,Software Guidance & Assistance,"Blue Hills, Hartford County",93070.23,93070.23,IT Jobs,2026-04-27 20:31:38+00:00,"Software Guidance & Assistance, Inc., (SGA), is searching for a Junior Business Data Analyst for a CONTRACT assignment with one of our premier Insurance clients, working a hybrid schedule in Hartford, CT; Chicago, IL; Columbus, OH; and Charlotte, NC Our Clients Enterprise Data Office is currently looking for a Business Data Analyst to join the Corporate Data Services team. This role will be focused on providing business and data analysis support for several highly visible, business-critical app…",https://www.adzuna.com/land/ad/5712145516?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=D42E847718AC92D45191DA81530202187ABD4448
data analyst,Lead Data Analyst,Vistra Corp,"Irving, Dallas",104308.2,104308.2,IT Jobs,2026-03-27 10:11:25+00:00,"If you have what it takes to become part of the Vistra family and would like to start a promising career with a global leader, take a look at the exciting employment opportunities that are currently available and apply online. Job Summary As a Lead Data Analyst, you will be responsible for leading and driving data strategy and analytics initiatives that impact business decisions. The successful candidate will have extensive experience in statistical analysis and data modeling and be able to wor…",https://www.adzuna.com/land/ad/5680356732?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=B03E9CBA5B19D84025DF70AC1122520BD2C82ED6
data analyst,Senior Data Analyst,Gainwell Technologies LLC,"Enterprise, Clark County",108761.67,108761.67,IT Jobs,2026-06-18 22:44:33+00:00,"Be part of a team that unleashes the power of leading-edge technologies to help improve the health and well-being of those most vulnerable in our country and communities. Working at Gainwell carries its rewards. You'll have an incredible opportunity to grow your career in a company that values work flexibility, learning, and career development. You'll add to your technical credentials and certifications while enjoying a generous, flexible vacation policy and educational assistance. We also have…",https://www.adzuna.com/land/ad/5768882085?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=43506091651B216BD0DC673EB0D51756A8C1BB2B
data analyst,Senior Data Analyst,Hiring Dreams LLC,"Charlotte, Mecklenburg County",92145.29,92145.29,IT Jobs,2026-07-20 19:23:26+00:00,"Role - Senior Data Analyst Location - Charlotte, NC SUMMARY Demonstrated strong domain expertise in Property & Casualty (P&C) Insurance, with hands-on experience in interpreting ACORD policy formats, Broker Submission documents, and Statements of Values (SOVs). Led data sourcing, mapping, analysis, and remediation efforts as part of legacy system migration to Guidewire PolicyCenter, ensuring high data quality and alignment with business rules. Applied deep understanding of insurance data models…",https://www.adzuna.com/land/ad/5808567541?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=70C9ECB7A196D97B355CF6DB475DA735123E898C
data analyst,Procurement Data Analyst,Brooksource,"Ohio, US",72337.12,72337.12,Retail Jobs,2026-06-03 19:51:54+00:00,"Procurement Data Analyst Columbus, OH Hybrid role (4 days in office) $31.5 per hour ABOUT THE ROLE Our client is a team dedicated to building fulfilling careers and supporting work-life balance. As a Procurement Data Analyst, you will transform procurement data into actionable insights that drive strategic sourcing, operational efficiency, and supplier performance. You will play a crucial role in implementing reporting, auditing, and measurement for both Indirect and Direct Procurement, deliver…",https://www.adzuna.com/land/ad/5751281807?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=DEA1E5D0890C58EE989E1CCD5BC787EB1D2E36A3
data analyst,Business Data Analyst,Kforce Technology Staffing,"Altamonte Springs, Seminole County",110963.94,110963.94,IT Jobs,2026-07-17 13:49:54+00:00,"RESPONSIBILITIES: Kforce's client in Altamonte Springs, FL is seeking a Business Data Analyst to support multiple strategic initiatives across the organization. This is a newly created role designed for someone who can operate independently, bridge the gap between business and technology teams, and drive data-focused projects to completion. This individual will work cross-functionally with approximately 15 different teams to collect, analyze, and interpret data while partnering closely with dev…",https://www.adzuna.com/land/ad/5805094454?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=9BEA00399EC7253B065DB6B3ED4DDE6875257BCC
data analyst,Business / Data Analyst,Kforce Technology Staffing,"Phoenix, Maricopa County",103938.2,103938.2,IT Jobs,2026-07-23 10:52:11+00:00,"RESPONSIBILITIES: Kforce has a client that is seeking a Business/Data Analyst in Phoenix, AZ. Summary: This Business/Data Analyst role supports a transition from a managed-services model to an internally driven analytics function. The Analyst will partner with stakeholders to uncover insights, improve reporting, and deliver measurable business value. Curiosity, initiative, and the ability to connect technical data work to real business outcomes are essential. Key Duties: * Analyze data from mul…",https://www.adzuna.com/land/ad/5812413596?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=2DB11FEA7FDEC16D760F73EAF2DD6101A176B8E7
data analyst,Data Analyst: I,"Judge Group, Inc.","San Diego, San Diego County",101614.08,101614.08,IT Jobs,2026-07-07 23:10:58+00:00,"Location: San Diego, CA Salary: $30.00 USD Hourly - $35.00 USD Hourly Description: Data Analyst I Location: San Diego, CA (Hybrid - 4 days onsite, 1 day remote on Fridays) Duration: 1 year contract (July 27, 2026 - July 27, 2027) Employment Type: Contract About the Role We are seeking a Data Analyst I to support business operations through data collection, analysis, reporting, and solution adoption activities. This role serves as a bridge between technology and business teams, ensuring deployed…",https://www.adzuna.com/land/ad/5791926532?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=4147F22C77A257A3B3BBD999B47BF7C047147766
data analyst,Facilities Data Analyst,SAIC,"North Springfield, Fairfax County",135809.3,135809.3,Engineering Jobs,2026-06-12 02:56:41+00:00,"Job ID: 2613589 Location: Springfield, VA, US Date Posted: 2026-06-11 Category: Facilities Subcategory: Facilities Schedule: Full-Time Shift: Day Job Travel: Yes - 10% of the time Minimum Clearance Required: TS.SCI_wPoly Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_ON_SITE Description SAIC is seeking a top-notch Facilities Project Manager/Data Analyst to join our talented team in Springfield, VA. This role requires an active TS/SCI clearance with Polygraph. SAIC p…",https://www.adzuna.com/land/ad/5761086112?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=FB0F6291E2331F4DF9714525A7BE8E88F98865DD
data analyst,Lead Data Analyst,Horizontal Talent,"Draper, Salt Lake County",59530.81,59530.81,Customer Services Jobs,2026-07-23 21:12:18+00:00,"Join our team as a Lead Data Analyst in a fully remote role, where you'll transform customer experience insights into actionable business outcomes. This position offers the opportunity to lead the analysis of customer journeys and collaborate with cross-functional teams to drive impactful changes. Responsibilities Lead the analysis of customer experience journeys, connecting digital behaviors and experience metrics. Implement and scale transactional listening systems using platforms like Qualtr…",https://www.adzuna.com/land/ad/5813108092?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=F1A931B8365E01EE9B0848BBFE20DF142A6DAD5D
data analyst,AI/Data Analyst,Kforce Technology Staffing,"Riviera Beach, Palm Beach County",89764.2,89764.2,IT Jobs,2026-05-27 18:54:33+00:00,"RESPONSIBILITIES: Kforce has a client that is seeking an AI/Data Analyst in Riviera Beach, FL. Summary: The project that they are doing is taking global schedule (schedule of everything they have to build across the world) and they want to run it through AI to find the most efficient use of every machine they have and to build that. The candidate will likely run in parallel with human planners up until the point that it can run without human planners. REQUIREMENTS: * Data Science degree or Data…",https://www.adzuna.com/land/ad/5742773370?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=2DDF8C91ABB8177696C456CC296978196CF1D853
data analyst,Product/Data Analyst,Eliassen Group,"Greenwood Village, Arapahoe County",72068.64,72068.64,IT Jobs,2026-07-21 19:00:45+00:00,"Description: Hybrid 4 days onsite, 1 remote. in Greenwood Village, CO Our client seeks a Product/Data Analyst to enable data-informed decisions and real-time health monitoring for WiFi products and services. The role will translate complex product questions into actionable analytics, dashboards, and metrics while partnering with product, engineering, and data teams. The analyst will drive clarity in ambiguous domains, surface hidden needs, and guide stakeholders toward proactive, insight-led pr…",https://www.adzuna.com/land/ad/5809936641?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=4C57183718EBCCCE46E228A3C4D4748BAEEBDBF9
data analyst,Data Analyst II,"Judge Group, Inc.","Bridgewater, Somerset County",130423.67,130423.67,IT Jobs,2026-03-27 10:11:28+00:00,"Location: Bridgewater, NJ Salary: $40.00 USD Hourly - $42.00 USD Hourly Description: Our client is currently seeking a Data Analyst II The CX Insights and Engagement Team designs and implements a best-in-class Voice of the Customer (VOC) program to drive customer-centric decision-making. This role requires strong communication, interpersonal, presentation, financial/analytical, and problem-solving skills. The ideal candidate has a proven track record in leading data-driven customer experience p…",https://www.adzuna.com/land/ad/5680356924?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=EE54A4EC99390FFACDE318F19C8DEC552403AD1A
data analyst,Data Analyst Sr,Lockheed Martin Corporation,"Alabama, US",142301.0,142301.0,Engineering Jobs,2026-06-28 08:52:59+00:00,"Job Description You will be the Data Analyst Sr for the Production Planning & Control (PP&C) department. Our team is responsible for delivering data-driven insights that guide business decisions and improve operational performance. What You Will Be Doing As the Data Analyst Sr you will be responsible for collecting, processing, and analyzing production-planning data, turning insights into actionable recommendations, and supporting cross-functional decision-making. Your responsibilities will inc…",https://www.adzuna.com/land/ad/5780234086?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=9DF8F2A31AA202346CE53DF0E867C2A7D58A186A
data analyst,Data Analyst Senior,Lockheed Martin Corporation,"Lexington, Fayette County",164803.53,164803.53,IT Jobs,2026-07-17 08:19:54+00:00,"Job Description Lockheed Martin seeks a Data Analyst who will translate raw data into compelling, actionable stories that drive business and risk management decisions. The analyst will locate novel data sources, apply rigorous statistical methods, and deliver insights through dashboards, reports, and narrative visualizations while supporting the organization's data governance initiatives. Responsible for collecting, processing, and analyzing data to develop immersive stories that answer busines…",https://www.adzuna.com/land/ad/5804841497?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=9A5EA5872D970F6825D707D1068972AB53A0A9AA
data analyst,Product Data Analyst,Kforce Technology Staffing,"Westlake, Denton County",128150.12,128150.12,IT Jobs,2026-07-16 19:59:22+00:00,"RESPONSIBILITIES: Kforce has a client in Westlake, TX that is seeking a Product Data Analyst. Responsibilities: * Collaborate with business and technical teams to analyze current systems and identify inefficiencies * Recommend improvements based on data-driven insights and design-oriented modeling approaches * Derive and document business requirements, rules and workflows from systems such as Informatica, Python, and PL/SQL * Apply knowledge of dimensional, relational, and unstructured modeling…",https://www.adzuna.com/land/ad/5803995591?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=E9FB07493E569BE077C6348582FB65DDF5DC1867
data analyst,Product Data Analyst,Eliassen Group,"Westlake, Denton County",95601.9,95601.9,IT Jobs,2026-07-16 20:07:31+00:00,"Description: Hybrid Every Other Week onsite / 5 days in either Westlake, TX or Merrimack, NH or Durham, NC Our client has an opportunity for a Product Data Analyst to support Stock Plan Services Customer Solutions. The role blends business analysis, data analysis, systems analysis, and product management to interpret complex data, modernize reporting, and drive process improvement. The analyst will partner with stakeholders across product, technology, operations, and compliance to define, analy…",https://www.adzuna.com/land/ad/5803999581?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=3C981237D00C9752C5BFE0629F2CECF13D6A01C0
data analyst,Senior Data Analyst,Trans Union LLC,"Schiller Park, Cook County",92300.7,92300.7,IT Jobs,2026-06-05 11:43:11+00:00,"TransUnion's Job Applicant Privacy Notice Personal Information We Collect Your Privacy Choices Team Overview The Senior Data Analyst will report into a Senior Manager of Data Science & Analytics. As part of the Data Analytics Team, you will help with development of TransUnion's IP Geolocation technology. This position requires a understanding IP network topology. You will be working with other Data Analytics Team members as well as Engineers and Data Scientists to help improve automation algori…",https://www.adzuna.com/land/ad/5753308545?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=F72A49ABB89F74D6F7929583D61777D314E36099
data analyst,Sr Data Analyst,Randstad Digital,"Virginia, US",89712.52,89712.52,IT Jobs,2026-07-08 18:55:40+00:00,"job summary: Randstad Digital is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply. location: Richmond, Virginia job type: Contract salary: $43.83 - 48.50 per hour work hours: 8am to 5pm education: Bachelors responsibilities: Key Responsibilities 1. Data Ingestion &…",https://www.adzuna.com/land/ad/5793393012?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=40ACAF34360D15261467D9EE40B31C19A2DDDBBE
